status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,searchTerm,disease
x987081018401148928,4/19/2018 21:30,x800325303532855296,sportsclubsfans,"Top Selling #Prescription #Drugs 
#Humira, #Eylea, #Revlimid, #Rituxan, #Enbrel, #Herceptin, #Eliquis, #Avastin, 
#MedsMinders #Meds Reminder won't let you miss taking your meds with alarms even personal voice recordings for #iphone #ipad #App https://t.co/kUffx8XeUp https://t.co/QaVoOh0gm8",Dropial Service App,,,,FALSE,FALSE,0,0,Prescription Drugs Humira Eylea Revlimid Rituxan Enbrel Herceptin Eliquis Avastin MedsMinders Meds iphone ipad App,,medsminders.com/medsminders-apâ€¦,https://t.co/kUffx8XeUp,http://medsminders.com/medsminders-app/,http://pbs.twimg.com/media/DbLQ9HRVMAAhy1p.jpg,https://t.co/QaVoOh0gm8,https://twitter.com/sportsclubsfans/status/987081018401148928/photo/1,photo,http://pbs.twimg.com/media/DbLQ9HRVMAAhy1p.jpg,https://t.co/QaVoOh0gm8,https://twitter.com/sportsclubsfans/status/987081018401148928/photo/1,,,,en,,,,,,,,,,,,,,Herceptin,Cancer
x987041908131119104,4/19/2018 18:55,x230463312,footballfansapp,"Top Selling #Prescription #Drugs 
#Humira, #Eylea, #Revlimid, #Rituxan, #Enbrel, #Herceptin, #Eliquis, #Avastin, #Remicade, #Xarelto, #Januvia, #Lantus, #Prevnar13, 
Get #MedsMinders #Meds Reminder to remind you https://t.co/q0rW9bUyTc https://t.co/RQwmTrzjZF",Dropial Service App,,,,FALSE,FALSE,0,0,Prescription Drugs Humira Eylea Revlimid Rituxan Enbrel Herceptin Eliquis Avastin Remicade Xarelto Januvia Lantus Prevnar13 MedsMinders Meds,,medsminders.com/medsminders-apâ€¦,https://t.co/q0rW9bUyTc,http://medsminders.com/medsminders-app/,http://pbs.twimg.com/media/DbKtYjlVAAAnZE9.jpg,https://t.co/RQwmTrzjZF,https://twitter.com/footballfansapp/status/987041908131119104/photo/1,photo,http://pbs.twimg.com/media/DbKtYjlVAAAnZE9.jpg,https://t.co/RQwmTrzjZF,https://twitter.com/footballfansapp/status/987041908131119104/photo/1,,,,en,,,,,,,,,,,,,,Herceptin,Cancer
x987038173824876545,4/19/2018 18:40,x230463312,footballfansapp,"Top Selling #Prescription #Drugs 
#Humira, #Eylea, #Revlimid, #Rituxan, #Enbrel, #Herceptin, #Eliquis, #Avastin, 
#MedsMinders #Meds Reminder won't let you miss taking your meds with alarms even personal voice recordings for #iphone #ipad #App https://t.co/q0rW9bUyTc https://t.co/VE3ZlbsQTl",Dropial Service App,,,,FALSE,FALSE,0,0,Prescription Drugs Humira Eylea Revlimid Rituxan Enbrel Herceptin Eliquis Avastin MedsMinders Meds iphone ipad App,,medsminders.com/medsminders-apâ€¦,https://t.co/q0rW9bUyTc,http://medsminders.com/medsminders-app/,http://pbs.twimg.com/media/DbKp_LxVMAAdXvX.jpg,https://t.co/VE3ZlbsQTl,https://twitter.com/footballfansapp/status/987038173824876545/photo/1,photo,http://pbs.twimg.com/media/DbKp_LxVMAAdXvX.jpg,https://t.co/VE3ZlbsQTl,https://twitter.com/footballfansapp/status/987038173824876545/photo/1,,,,en,,,,,,,,,,,,,,Herceptin,Cancer
x987003498981097472,4/19/2018 16:22,x185567498,AnnemarieVtW,"RT @biosimilars101: For #patients with Endometrial cancer, #biosimilar Trastuzumab, referencing Herceptin, along with chemotherapy helped iâ€¦",Twitter for iPhone,,,,FALSE,TRUE,0,1,patients biosimilar,,,,,,,,,,,,,x810917843126587392,biosimilars101,en,,,x987001682616881154,"For #patients with Endometrial cancer, #biosimilar Trastuzumab, referencing Herceptin, along with chemotherapy helped increase progression-free survival https://t.co/sg3uVwlRtv",,,,,,,,,,Herceptin,Cancer
x987001682616881154,4/19/2018 16:15,x810917843126587392,biosimilars101,"For #patients with Endometrial cancer, #biosimilar Trastuzumab, referencing Herceptin, along with chemotherapy helped increase progression-free survival https://t.co/sg3uVwlRtv",Hootsuite,,,,FALSE,FALSE,0,1,patients biosimilar,,onclive.com/web-exclusivesâ€¦,https://t.co/sg3uVwlRtv,https://www.onclive.com/web-exclusives/trastuzumab-regimen-extends-pfs-in-rare-endometrial-cancer,,,,,,,,,,,en,,,,,,,,,,,,,,Herceptin,Cancer
x986925858047832065,4/19/2018 11:13,x267108158,Jo_joblogs,11 months ago I was about to find out I had breast cancer. For the first time in almost a year I have 20 hospital free days ahead of me! #cancer #gettingthere #breastcancer #lifewithcancer #herceptin,Twitter for iPhone,,,,FALSE,FALSE,9,0,cancer gettingthere breastcancer lifewithcancer herceptin,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Herceptin,Cancer
x986912920478109697,4/19/2018 10:22,x342682063,crowther_andrew,"@Iansmith2468 @Rod_Studd @MarkWilsonRadio my sister died of cancer, my wife had cancer chemo herceptin and has osteoporosis due to all the steroids! my dad has alzheimers and vascular dementia and cant move his arms or legs and unable to feed himself, he ",Twitter for Android,x986863321977585664,x843091437432553472,Iansmith2468,FALSE,FALSE,0,0,,,,,,,,,,,,,,x843091437432553472 3329658617 236551462,Iansmith2468 Rod_Studd MarkWilsonRadio,en,,,,,,,,,,,,,,Herceptin,Cancer
x986770816799920128,4/19/2018 0:57,x976975904978231297,fey_photeine,"@Jess81796 @Cancer_Quotes The Onc. told me that I have 10 years with a new treatment called Herceptin used as a ""silver bullet"" where otherwise women with my type of breastcancer would have died within 2 years of diagnosis I'm still here. What doesn't kil",Twitter Lite,x986769788922769409,x903418614983704576,Jess81796,FALSE,FALSE,0,0,,,,,,,,,,,,,,x903418614983704576 315841017,Jess81796 Cancer_Quotes,en,,,,,,,,,,,,,,Herceptin,Cancer
x986723907716575232,4/18/2018 21:51,x21013461,tomheston,11 years' follow-up of trastuzumab after adjuvant chemotherapy in HER2-positive early breast cancer: final analysis of the HERceptin Adjuvant (HERA) trial. https://t.co/PH0IWhSj5l,dlvr.it,,,,FALSE,FALSE,0,0,,,dlvr.it/QQ0cCM,https://t.co/PH0IWhSj5l,http://dlvr.it/QQ0cCM,,,,,,,,,,,en,,,,,,,,,,,,,,Herceptin,Cancer
x986666949940670464,4/18/2018 18:05,x63204869,boulderbusiness,"Top Selling #Prescription #Drugs 
#Humira, #Eylea, #Revlimid, #Rituxan, #Enbrel, #Herceptin, #Opdivo, #Neulasta, #Lyrica, #Harvoni, #Advair, #Tecfidera, #Stelara 
Get #MedsMinders #Meds Reminder to remind you https://t.co/Cq85YbHHwn https://t.co/jtpVo1UO0X",Dropial Service App,,,,FALSE,FALSE,0,0,Prescription Drugs Humira Eylea Revlimid Rituxan Enbrel Herceptin Opdivo Neulasta Lyrica Harvoni Advair Tecfidera Stelara MedsMinders Meds,,medsminders.com/medsminders-apâ€¦,https://t.co/Cq85YbHHwn,http://medsminders.com/medsminders-app/,http://pbs.twimg.com/media/DbFYXIRV4AAqV_Q.jpg,https://t.co/jtpVo1UO0X,https://twitter.com/boulderbusiness/status/986666949940670464/photo/1,photo,http://pbs.twimg.com/media/DbFYXIRV4AAqV_Q.jpg,https://t.co/jtpVo1UO0X,https://twitter.com/boulderbusiness/status/986666949940670464/photo/1,,,,en,,,,,,,,,,,,,,Herceptin,Cancer
x986643163174535168,4/18/2018 16:30,x771055254989316096,InstitutionalZC,"Celltrion receives CRLs for Rituxan, Herceptin biosimilars https://t.co/DtnHVfYkTb https://t.co/GVNWl7E3Tw",Buffer,,,,FALSE,FALSE,0,0,,,buff.ly/2GHicwA,https://t.co/DtnHVfYkTb,https://buff.ly/2GHicwA,http://pbs.twimg.com/media/DbFCukKXcAUKwer.jpg,https://t.co/GVNWl7E3Tw,https://twitter.com/InstitutionalZC/status/986643163174535168/photo/1,photo,http://pbs.twimg.com/media/DbFCukKXcAUKwer.jpg,https://t.co/GVNWl7E3Tw,https://twitter.com/InstitutionalZC/status/986643163174535168/photo/1,,,,en,,,,,,,,,,,,,,Herceptin,Cancer
x986612908187639809,4/18/2018 14:30,x3121660893,zackcappsocial,"Celltrion receives CRLs for Rituxan, Herceptin biosimilars https://t.co/V0scBW4pf0 https://t.co/5qfTKRopjc",Buffer,,,,FALSE,FALSE,0,0,,,buff.ly/2GHicwA,https://t.co/V0scBW4pf0,https://buff.ly/2GHicwA,http://pbs.twimg.com/media/DbEnNeYW4AAgU3R.jpg,https://t.co/5qfTKRopjc,https://twitter.com/zackcappsocial/status/986612908187639809/photo/1,photo,http://pbs.twimg.com/media/DbEnNeYW4AAgU3R.jpg,https://t.co/5qfTKRopjc,https://twitter.com/zackcappsocial/status/986612908187639809/photo/1,,,,en,,,,,,,,,,,,,,Herceptin,Cancer
x986607916630278144,4/18/2018 14:10,x823977635768365056,ZacksAwareness,"Celltrion receives CRLs for Rituxan, Herceptin biosimilars https://t.co/42qJn0xdU8 https://t.co/osaGkpt7XS",Buffer,,,,FALSE,FALSE,0,0,,,buff.ly/2GHicwA,https://t.co/42qJn0xdU8,https://buff.ly/2GHicwA,http://pbs.twimg.com/media/DbEiq8pWkAAPIDs.jpg,https://t.co/osaGkpt7XS,https://twitter.com/ZacksAwareness/status/986607916630278144/photo/1,photo,http://pbs.twimg.com/media/DbEiq8pWkAAPIDs.jpg,https://t.co/osaGkpt7XS,https://twitter.com/ZacksAwareness/status/986607916630278144/photo/1,,,,en,,,,,,,,,,,,,,Herceptin,Cancer
x986355990206517248,4/17/2018 21:29,x287853261,sarojniraula,@VincentRK @VinayPrasadMD @DHymanMD Ditto! (a) advent of herceptin and glevec are not results of WGS so should not be used as examples to defend WGS (2) Rigorous RCTs testing WGS is the only way if we want to invent more herceptins and glevecs through WGS,Twitter Web Client,x986350331452944384,x24261916,VincentRK,FALSE,FALSE,0,0,,,,,,,,,,,,,,x24261916 1194962714 84915778,VincentRK VinayPrasadMD DHymanMD,en,,,,,,,,,,,,,,Herceptin,Cancer
x986349399050801153,4/17/2018 21:03,x904861723,abcdiagnosis,"RT @Sarajbonnell: @bccww @JustTreatmentUK Totally.  I'm still alive today because of of the campaign a few years ago to make Herceptin, whiâ€¦",Twitter for iPad,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,x184788027 2509986463 796034340975214592,Sarajbonnell bccww JustTreatmentUK,en,,,x986348693539512321,"@bccww @JustTreatmentUK Totally.  I'm still alive today because of of the campaign a few years ago to make Herceptin, which is expensive, available for primary BC #bccww",,,,,,,,,,Herceptin,Cancer
x986348770693734401,4/17/2018 21:00,x2509986463,bccww,"RT @Sarajbonnell: @bccww @JustTreatmentUK Totally.  I'm still alive today because of of the campaign a few years ago to make Herceptin, whiâ€¦",Twitter for iPad,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,x184788027 2509986463 796034340975214592,Sarajbonnell bccww JustTreatmentUK,en,,,x986348693539512321,"@bccww @JustTreatmentUK Totally.  I'm still alive today because of of the campaign a few years ago to make Herceptin, which is expensive, available for primary BC #bccww",,,,,,,,,,Herceptin,Cancer
x986348693539512321,4/17/2018 21:00,x184788027,Sarajbonnell,"@bccww @JustTreatmentUK Totally.  I'm still alive today because of of the campaign a few years ago to make Herceptin, which is expensive, available for primary BC #bccww",Twitter Web Client,x986336283692797957,x2509986463,bccww,FALSE,FALSE,6,2,bccww,,,,,,,,,,,,,x2509986463 796034340975214592,bccww JustTreatmentUK,en,,,,,,,,,,,,,,Herceptin,Cancer
x986279549922168834,4/17/2018 16:25,x922513782231982081,Cinzia_Greco_,"@lucyclio @AmazzoneFuriosa @ctimmermann What an interesting discussion! And yes, we should definitively have a chat about Herceptin and breast cancer therapies!",Twitter Web Client,x986244493304385536,x20851986,lucyclio,FALSE,FALSE,2,0,,,,,,,,,,,,,,x20851986 97984412 85318529,lucyclio AmazzoneFuriosa ctimmermann,en,,,,,,,,,,,,,,Herceptin,Cancer
x986255480581484547,4/17/2018 14:50,x2302449751,Olderpreneurs,"Celltrion receives CRLs for Rituxan, Herceptin biosimilars https://t.co/Ksac8CmI5w https://t.co/fhlg7uSt7y",Buffer,,,,FALSE,FALSE,0,0,,,buff.ly/2GHicwA,https://t.co/Ksac8CmI5w,https://buff.ly/2GHicwA,http://pbs.twimg.com/media/Da_iIZgXkAAR9CW.jpg,https://t.co/fhlg7uSt7y,https://twitter.com/Olderpreneurs/status/986255480581484547/photo/1,photo,http://pbs.twimg.com/media/Da_iIZgXkAAR9CW.jpg,https://t.co/fhlg7uSt7y,https://twitter.com/Olderpreneurs/status/986255480581484547/photo/1,,,,en,,,,,,,,,,,,,,Herceptin,Cancer
x986244493304385536,4/17/2018 14:06,x20851986,lucyclio,@AmazzoneFuriosa @ctimmermann @Cinzia_Greco_ Yes please!  Herceptin chat please!  (but not today),TweetDeck,x986227267796905985,x97984412,AmazzoneFuriosa,FALSE,FALSE,1,0,,,,,,,,,,,,,,x97984412 85318529 922513782231982081,AmazzoneFuriosa ctimmermann Cinzia_Greco_,en,,,,,,,,,,,,,,Herceptin,Cancer
x986230159266275328,4/17/2018 13:09,x97984412,AmazzoneFuriosa,@ctimmermann @Cinzia_Greco_ @lucyclio If we survive this phase we'll have a clearer picture of both the company and the activist side of the Herceptin issue. Stay strong!,Twitter for Android,x986228636217995264,x85318529,ctimmermann,FALSE,FALSE,1,0,,,,,,,,,,,,,,x85318529 922513782231982081 20851986,ctimmermann Cinzia_Greco_ lucyclio,en,,,,,,,,,,,,,,Herceptin,Cancer
x986227267796905985,4/17/2018 12:57,x97984412,AmazzoneFuriosa,@ctimmermann @Cinzia_Greco_ @lucyclio We should talk about Herceptin at some point,Twitter for Android,x986226664446275584,x85318529,ctimmermann,FALSE,FALSE,1,0,,,,,,,,,,,,,,x85318529 922513782231982081 20851986,ctimmermann Cinzia_Greco_ lucyclio,en,,,,,,,,,,,,,,Herceptin,Cancer
x986042816353722368,4/17/2018 0:45,x257259350,mommacramhole,RT @bonniehfox: So six monthly scan results today show I'm still stable on Herceptin &amp; Perjeta after 2 years and 8 mths and 44 cycles <f0><U+009F><U+008E><U+0089><f0><U+009F><U+008E><U+0089><f0><U+009F><U+008E><U+0089> #â€¦,Twitter for iPhone,,,,FALSE,TRUE,0,7,,,,,,,,,,,,,,x713179686,bonniehfox,en,,,x971462215441281025,So six monthly scan results today show I'm still stable on Herceptin &amp; Perjeta after 2 years and 8 mths and 44 cycles <f0><U+009F><U+008E><U+0089><f0><U+009F><U+008E><U+0089><f0><U+009F><U+008E><U+0089> #LifeOfAFourthStager #scanxiety #nevergetsanyeasier,,,,,,,,,,Herceptin,Cancer
x986011365432348674,4/16/2018 22:40,x765563638048395269,HowieRegay,"Celltrion receives CRLs for Rituxan, Herceptin biosimilars https://t.co/S9NN7v5DuC https://t.co/fnFIsrsyT6",Buffer,,,,FALSE,FALSE,0,0,,,buff.ly/2GHicwA,https://t.co/S9NN7v5DuC,https://buff.ly/2GHicwA,http://pbs.twimg.com/media/Da8EHE5XUAESgcB.jpg,https://t.co/fnFIsrsyT6,https://twitter.com/HowieRegay/status/986011365432348674/photo/1,photo,http://pbs.twimg.com/media/Da8EHE5XUAESgcB.jpg,https://t.co/fnFIsrsyT6,https://twitter.com/HowieRegay/status/986011365432348674/photo/1,,,,en,,,,,,,,,,,,,,Herceptin,Cancer
x985963572185399296,4/16/2018 19:30,x3121660893,zackcappsocial,"Celltrion receives CRLs for Rituxan, Herceptin biosimilars https://t.co/V0scBW4pf0 https://t.co/SL0gf0mY22",Buffer,,,,FALSE,FALSE,0,0,,,buff.ly/2GHicwA,https://t.co/V0scBW4pf0,https://buff.ly/2GHicwA,http://pbs.twimg.com/media/Da7YpJyWkAEFzxq.jpg,https://t.co/SL0gf0mY22,https://twitter.com/zackcappsocial/status/985963572185399296/photo/1,photo,http://pbs.twimg.com/media/Da7YpJyWkAEFzxq.jpg,https://t.co/SL0gf0mY22,https://twitter.com/zackcappsocial/status/985963572185399296/photo/1,,,,en,,,,,,,,,,,,,,Herceptin,Cancer
x985928335946633216,4/16/2018 17:10,x823977635768365056,ZacksAwareness,"Celltrion receives CRLs for Rituxan, Herceptin biosimilars https://t.co/42qJn0xdU8 https://t.co/CVgkPjKfaX",Buffer,,,,FALSE,FALSE,0,0,,,buff.ly/2GHicwA,https://t.co/42qJn0xdU8,https://buff.ly/2GHicwA,http://pbs.twimg.com/media/Da64mG2WsAEmftK.jpg,https://t.co/CVgkPjKfaX,https://twitter.com/ZacksAwareness/status/985928335946633216/photo/1,photo,http://pbs.twimg.com/media/Da64mG2WsAEmftK.jpg,https://t.co/CVgkPjKfaX,https://twitter.com/ZacksAwareness/status/985928335946633216/photo/1,,,,en,,,,,,,,,,,,,,Herceptin,Cancer
x985919514981183490,4/16/2018 16:35,x63204869,boulderbusiness,"Top Selling #Prescription #Drugs 6) #Herceptin, 7) #Eliquis, 8) #Avastin, 9) #Remicade, 10) #Xarelto
#MedsMinders #Meds Reminder won't let you miss taking your meds with alarms even personal voice recordings for #iphone #ipad #App https://t.co/Cq85YbHHwn https://t.co/YkE5NViwJ6",Dropial Service App,,,,FALSE,FALSE,0,0,Prescription Drugs Herceptin Eliquis Avastin Remicade Xarelto MedsMinders Meds iphone ipad App,,medsminders.com/medsminders-apâ€¦,https://t.co/Cq85YbHHwn,http://medsminders.com/medsminders-app/,http://pbs.twimg.com/media/Da6wkpoUwAAj4aC.jpg,https://t.co/YkE5NViwJ6,https://twitter.com/boulderbusiness/status/985919514981183490/photo/1,photo,http://pbs.twimg.com/media/Da6wkpoUwAAj4aC.jpg,https://t.co/YkE5NViwJ6,https://twitter.com/boulderbusiness/status/985919514981183490/photo/1,,,,en,,,,,,,,,,,,,,Herceptin,Cancer
x985918439335194624,4/16/2018 16:30,x771055254989316096,InstitutionalZC,"Celltrion receives CRLs for Rituxan, Herceptin biosimilars https://t.co/DtnHVgfVKJ https://t.co/QSv3qCC1KB",Buffer,,,,FALSE,FALSE,0,0,,,buff.ly/2GHicwA,https://t.co/DtnHVgfVKJ,https://buff.ly/2GHicwA,http://pbs.twimg.com/media/Da6vmE6VwAAIvYg.jpg,https://t.co/QSv3qCC1KB,https://twitter.com/InstitutionalZC/status/985918439335194624/photo/1,photo,http://pbs.twimg.com/media/Da6vmE6VwAAIvYg.jpg,https://t.co/QSv3qCC1KB,https://twitter.com/InstitutionalZC/status/985918439335194624/photo/1,,,,en,,,,,,,,,,,,,,Herceptin,Cancer
x985861955297644545,4/16/2018 12:46,x247585711,mrdphd,#Novartis submitted its #FDA application for the #Rituxan #biosimilar two months after #Celltrion and is on track for approval sometime in the second quarter of this year. #Amgen  #Herceptin biosimilar on track for second quarter tâ€¦https://t.co/vo405NUzhZ https://t.co/v9Iwj4g8Az,LinkedIn,,,,FALSE,FALSE,1,0,Novartis FDA Rituxan biosimilar Celltrion Amgen Herceptin,,lnkd.in/e42vWrc lnkd.in/eMVrRkZ,https://t.co/vo405NUzhZ https://t.co/v9Iwj4g8Az,https://lnkd.in/e42vWrc https://lnkd.in/eMVrRkZ,,,,,,,,,,,en,,,,,,,,,,,,,,Herceptin,Cancer
x985855979945246720,4/16/2018 12:22,x527002074,beatriceaucoin,"Me going for my annual echocardiogram, aka checkup to make sure herceptin didn't destroy my heart, like... #breastcancer #chemo #oncology https://t.co/S8OoMq4mYO",Twitter Lite,,,,FALSE,FALSE,2,0,breastcancer chemo oncology,,,,,http://pbs.twimg.com/tweet_video_thumb/Da52x13UMAE7qH2.jpg,https://t.co/S8OoMq4mYO,https://twitter.com/beatriceaucoin/status/985855979945246720/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/Da52x13UMAE7qH2.jpg,https://t.co/S8OoMq4mYO,https://twitter.com/beatriceaucoin/status/985855979945246720/photo/1,,,,en,,,,,,,,,,,,,,Herceptin,Cancer
x985638872355934209,4/15/2018 21:59,x492231758,john_evans3,@MaverickNY Great.  Reminiscent of Herceptin adjuvant.,Twitter for iPhone,x985552143204732932,x13649002,MaverickNY,FALSE,FALSE,1,0,,,,,,,,,,,,,,x13649002,MaverickNY,en,,,,,,,,,,,,,,Herceptin,Cancer
x985607690641555456,4/15/2018 19:55,x126406947,Lookwherewelive,"RT @footballfansapp: Top Selling #Prescription #Drugs 
#Humira, #Eylea, #Revlimid, #Rituxan, #Enbrel, #Herceptin, #Eliquis, #Avastin, #Remiâ€¦",Twitter Web Client,,,,FALSE,TRUE,0,1,Prescription Drugs Humira Eylea Revlimid Rituxan Enbrel Herceptin Eliquis Avastin,,,,,,,,,,,,,x230463312,footballfansapp,en,,,x985607455404011520,"Top Selling #Prescription #Drugs 
#Humira, #Eylea, #Revlimid, #Rituxan, #Enbrel, #Herceptin, #Eliquis, #Avastin, #Remicade, #Xarelto, #Januvia, #Lantus, #Prevnar13, 
Get #MedsMinders #Meds Reminder to remind you https://t.co/q0rW9bUyTc https://t.co/fI11WwBmFg",,,,,,,,,,Herceptin,Cancer
x985607455404011520,4/15/2018 19:55,x230463312,footballfansapp,"Top Selling #Prescription #Drugs 
#Humira, #Eylea, #Revlimid, #Rituxan, #Enbrel, #Herceptin, #Eliquis, #Avastin, #Remicade, #Xarelto, #Januvia, #Lantus, #Prevnar13, 
Get #MedsMinders #Meds Reminder to remind you https://t.co/q0rW9bUyTc https://t.co/fI11WwBmFg",Dropial Service App,,,,FALSE,FALSE,0,1,Prescription Drugs Humira Eylea Revlimid Rituxan Enbrel Herceptin Eliquis Avastin Remicade Xarelto Januvia Lantus Prevnar13 MedsMinders Meds,,medsminders.com/medsminders-apâ€¦,https://t.co/q0rW9bUyTc,http://medsminders.com/medsminders-app/,http://pbs.twimg.com/media/Da2Uwb2V4AAGSJI.jpg,https://t.co/fI11WwBmFg,https://twitter.com/footballfansapp/status/985607455404011520/photo/1,photo,http://pbs.twimg.com/media/Da2Uwb2V4AAGSJI.jpg,https://t.co/fI11WwBmFg,https://twitter.com/footballfansapp/status/985607455404011520/photo/1,,,,en,,,,,,,,,,,,,,Herceptin,Cancer
x985599923180589056,4/15/2018 19:25,x230463312,footballfansapp,"Top Selling #Prescription #Drugs 
#Humira, #Eylea, #Revlimid, #Rituxan, #Enbrel, #Herceptin, #Eliquis, #Avastin, 
#MedsMinders #Meds Reminder won't let you miss taking your meds with alarms even personal voice recordings for #iphone #ipad #App https://t.co/q0rW9bUyTc https://t.co/8z2pH9T6fA",Dropial Service App,,,,FALSE,FALSE,0,0,Prescription Drugs Humira Eylea Revlimid Rituxan Enbrel Herceptin Eliquis Avastin MedsMinders Meds iphone ipad App,,medsminders.com/medsminders-apâ€¦,https://t.co/q0rW9bUyTc,http://medsminders.com/medsminders-app/,http://pbs.twimg.com/media/Da2N5_SVMAAR3Me.jpg,https://t.co/8z2pH9T6fA,https://twitter.com/footballfansapp/status/985599923180589056/photo/1,photo,http://pbs.twimg.com/media/Da2N5_SVMAAR3Me.jpg,https://t.co/8z2pH9T6fA,https://twitter.com/footballfansapp/status/985599923180589056/photo/1,,,,en,,,,,,,,,,,,,,Herceptin,Cancer
x985567192149315584,4/15/2018 17:15,x3389171422,Emergingagent,"Celltrion receives CRLs for Rituxan, Herceptin biosimilars https://t.co/bRMOfx4sha https://t.co/PnfhyOkxX8",Buffer,,,,FALSE,FALSE,0,0,,,buff.ly/2GHicwA,https://t.co/bRMOfx4sha,https://buff.ly/2GHicwA,http://pbs.twimg.com/media/Da1wIz4W4AoM3jo.jpg,https://t.co/PnfhyOkxX8,https://twitter.com/Emergingagent/status/985567192149315584/photo/1,photo,http://pbs.twimg.com/media/Da1wIz4W4AoM3jo.jpg,https://t.co/PnfhyOkxX8,https://twitter.com/Emergingagent/status/985567192149315584/photo/1,,,,en,,,,,,,,,,,,,,Herceptin,Cancer
x985495817950777346,4/15/2018 12:31,x17216539,ktaht,RT @CathyEngMD: @NicoleKuderer @GIcancerDoc @aakonc @DrR_DUNNE @loconte @yzafar @RyanNipp @cancerassassin1 @ShaalanBeg @TGeorgeMD @marshaljâ€¦,Twitter for iPhone,,,,FALSE,TRUE,0,4,,,,,,,,,,,,,,x1548726020 929582049580564481 4756413976 433714735 561083494 15741941 11164392 991555513 2181072128 3031924044 1720827667,CathyEngMD NicoleKuderer GIcancerDoc aakonc DrR_DUNNE loconte yzafar RyanNipp cancerassassin1 ShaalanBeg TGeorgeMD,en,,,x985200551116853249,@NicoleKuderer @GIcancerDoc @aakonc @DrR_DUNNE @loconte @yzafar @RyanNipp @cancerassassin1 @ShaalanBeg @TGeorgeMD @marshalj23 @SWOG We need to continue to educate providers and patients the benefit of HER2 testing and itâ€™s role in EGFR resistance and th,,,,,,,,,,Herceptin,Cancer
